sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3280;SDS011;1652;51.318;6.202;2022-01-20T00:01:29;22.33;;;3.93;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:04:17;39.27;;;4.67;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:06:51;39.10;;;4.57;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:09:18;22.63;;;4.37;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:12:02;25.53;;;4.10;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:14:47;31.77;;;4.13;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:17:33;30.57;;;4.33;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:20:18;35.37;;;5.10;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:23:04;47.83;;;5.37;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:25:49;25.77;;;3.50;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:28:29;26.80;;;4.80;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:31:07;39.20;;;4.77;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:33:38;30.73;;;4.93;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:36:09;43.33;;;6.00;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:38:39;22.83;;;3.60;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:41:06;33.40;;;5.03;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:43:38;27.23;;;4.57;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:46:05;21.70;;;4.20;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:48:32;21.63;;;3.90;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:50:59;34.50;;;4.17;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:53:26;15.47;;;3.80;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:55:53;31.20;;;6.40;;
3280;SDS011;1652;51.318;6.202;2022-01-20T00:58:20;32.03;;;5.03;;
3280;SDS011;1652;51.318;6.202;2022-01-20T01:00:46;12.13;;;4.17;;
3280;SDS011;1652;51.318;6.202;2022-01-20T01:03:13;33.93;;;4.40;;
3280;SDS011;1652;51.318;6.202;2022-01-20T01:05:40;24.30;;;4.40;;
3280;SDS011;1652;51.318;6.202;2022-01-20T01:08:28;25.83;;;5.13;;
3280;SDS011;1652;51.318;6.202;2022-01-20T01:10:55;31.73;;;5.63;;
3280;SDS011;1652;51.318;6.202;2022-01-20T01:13:22;22.17;;;5.10;;
3280;SDS011;1652;51.318;6.202;2022-01-20T01:15:51;21.50;;;4.90;;
3280;SDS011;1652;51.318;6.202;2022-01-20T01:18:19;28.47;;;4.93;;
3280;SDS011;1652;51.318;6.202;2022-01-20T01:21:05;34.03;;;6.33;;
3280;SDS011;1652;51.318;6.202;2022-01-20T01:23:41;31.73;;;4.47;;
3280;SDS011;1652;51.318;6.202;2022-01-20T01:26:11;14.97;;;3.40;;
