sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3280;SDS011;1652;51.318;6.202;2022-09-28T00:02:22;4.30;;;4.10;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:04:50;5.43;;;4.70;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:07:17;5.30;;;4.10;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:09:44;7.90;;;4.47;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:12:11;4.40;;;4.10;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:14:37;3.57;;;3.37;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:17:05;4.17;;;3.97;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:19:33;7.13;;;3.67;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:22:00;3.83;;;3.63;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:24:27;5.53;;;4.70;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:26:55;3.67;;;3.37;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:29:27;4.23;;;3.87;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:31:55;5.43;;;3.63;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:34:25;3.83;;;3.67;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:36:53;3.87;;;3.67;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:39:20;4.47;;;4.07;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:41:47;4.13;;;3.93;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:47:40;4.70;;;4.30;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:50:14;4.80;;;4.40;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:55:45;4.60;;;4.30;;
3280;SDS011;1652;51.318;6.202;2022-09-28T00:58:15;5.20;;;4.70;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:00:46;6.80;;;4.40;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:03:14;5.60;;;5.20;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:05:45;5.40;;;5.00;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:08:13;7.10;;;5.60;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:10:42;6.43;;;5.83;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:13:11;6.90;;;6.20;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:15:42;8.93;;;6.43;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:18:53;7.80;;;7.10;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:21:57;6.47;;;5.97;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:24:46;7.57;;;6.63;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:27:14;7.87;;;5.87;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:29:54;7.40;;;6.70;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:38:03;7.10;;;6.57;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:40:34;7.80;;;7.10;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:43:04;8.23;;;6.90;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:45:42;7.67;;;7.07;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:48:16;10.90;;;7.53;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:50:49;10.23;;;8.40;;
3280;SDS011;1652;51.318;6.202;2022-09-28T01:56:28;8.40;;;7.60;;
3280;SDS011;1652;51.318;6.202;2022-09-28T02:01:50;12.23;;;8.57;;
3280;SDS011;1652;51.318;6.202;2022-09-28T02:04:25;9.83;;;8.43;;
3280;SDS011;1652;51.318;6.202;2022-09-28T02:10:04;11.57;;;9.50;;
3280;SDS011;1652;51.318;6.202;2022-09-28T02:12:39;11.87;;;8.80;;
3280;SDS011;1652;51.318;6.202;2022-09-28T02:15:19;12.63;;;9.83;;
3280;SDS011;1652;51.318;6.202;2022-09-28T02:17:49;13.27;;;10.33;;
3280;SDS011;1652;51.318;6.202;2022-09-28T02:20:17;12.43;;;10.53;;
3280;SDS011;1652;51.318;6.202;2022-09-28T02:27:59;13.40;;;9.03;;
3280;SDS011;1652;51.318;6.202;2022-09-28T02:30:29;12.77;;;11.27;;
3280;SDS011;1652;51.318;6.202;2022-09-28T02:33:02;12.30;;;10.13;;
3280;SDS011;1652;51.318;6.202;2022-09-28T02:35:36;16.93;;;11.13;;
3280;SDS011;1652;51.318;6.202;2022-09-28T02:38:03;11.70;;;10.50;;
3280;SDS011;1652;51.318;6.202;2022-09-28T02:40:31;13.97;;;10.20;;
3280;SDS011;1652;51.318;6.202;2022-09-28T02:43:13;17.57;;;10.87;;
3280;SDS011;1652;51.318;6.202;2022-09-28T02:51:44;14.97;;;11.23;;
3280;SDS011;1652;51.318;6.202;2022-09-28T02:54:35;18.03;;;12.10;;
3280;SDS011;1652;51.318;6.202;2022-09-28T03:00:53;28.53;;;14.70;;
3280;SDS011;1652;51.318;6.202;2022-09-28T03:03:47;18.57;;;14.47;;
3280;SDS011;1652;51.318;6.202;2022-09-28T03:09:08;22.60;;;15.83;;
3280;SDS011;1652;51.318;6.202;2022-09-28T03:11:46;25.37;;;16.97;;
3280;SDS011;1652;51.318;6.202;2022-09-28T03:14:17;29.10;;;18.37;;
3280;SDS011;1652;51.318;6.202;2022-09-28T03:16:50;30.77;;;20.07;;
3280;SDS011;1652;51.318;6.202;2022-09-28T03:19:19;29.60;;;19.70;;
3280;SDS011;1652;51.318;6.202;2022-09-28T03:21:50;34.37;;;20.60;;
3280;SDS011;1652;51.318;6.202;2022-09-28T03:24:17;37.93;;;20.70;;
3280;SDS011;1652;51.318;6.202;2022-09-28T03:26:43;33.83;;;20.33;;
3280;SDS011;1652;51.318;6.202;2022-09-28T03:29:12;30.83;;;19.70;;
3280;SDS011;1652;51.318;6.202;2022-09-28T03:31:40;38.10;;;21.03;;
3280;SDS011;1652;51.318;6.202;2022-09-28T03:34:10;28.93;;;19.43;;
3280;SDS011;1652;51.318;6.202;2022-09-28T03:36:36;34.10;;;18.80;;
