sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3280;SDS011;1652;51.318;6.202;2022-10-18T00:00:04;7.37;;;3.70;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:02:36;6.03;;;4.03;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:05:03;4.57;;;4.17;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:07:31;4.37;;;3.93;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:09:58;12.57;;;4.47;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:12:25;5.73;;;4.23;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:14:52;5.37;;;4.53;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:17:19;4.97;;;4.47;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:19:45;5.17;;;4.70;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:22:13;7.50;;;4.20;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:24:40;5.30;;;4.80;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:27:06;7.00;;;4.67;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:29:33;4.63;;;4.23;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:32:00;7.83;;;4.60;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:34:27;9.10;;;4.90;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:36:54;7.63;;;4.13;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:39:21;4.57;;;4.27;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:41:48;4.13;;;3.93;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:46:44;8.67;;;5.20;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:49:17;5.10;;;4.40;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:51:52;5.77;;;4.50;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:54:24;32.10;;;6.33;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:56:53;9.13;;;4.33;;
3280;SDS011;1652;51.318;6.202;2022-10-18T00:59:20;6.60;;;4.47;;
3280;SDS011;1652;51.318;6.202;2022-10-18T01:01:47;6.20;;;4.20;;
3280;SDS011;1652;51.318;6.202;2022-10-18T01:04:14;5.73;;;5.33;;
3280;SDS011;1652;51.318;6.202;2022-10-18T01:12:54;6.27;;;4.73;;
3280;SDS011;1652;51.318;6.202;2022-10-18T01:18:29;4.60;;;4.27;;
3280;SDS011;1652;51.318;6.202;2022-10-18T01:24:01;7.07;;;4.60;;
3280;SDS011;1652;51.318;6.202;2022-10-18T01:31:52;7.77;;;5.50;;
3280;SDS011;1652;51.318;6.202;2022-10-18T01:34:25;7.03;;;5.50;;
3280;SDS011;1652;51.318;6.202;2022-10-18T01:36:54;9.47;;;4.53;;
3280;SDS011;1652;51.318;6.202;2022-10-18T01:39:23;5.63;;;5.17;;
3280;SDS011;1652;51.318;6.202;2022-10-18T01:41:54;9.13;;;5.70;;
3280;SDS011;1652;51.318;6.202;2022-10-18T01:44:24;10.90;;;5.30;;
3280;SDS011;1652;51.318;6.202;2022-10-18T01:46:55;5.80;;;5.40;;
3280;SDS011;1652;51.318;6.202;2022-10-18T01:49:23;5.73;;;5.17;;
3280;SDS011;1652;51.318;6.202;2022-10-18T01:51:51;6.80;;;5.53;;
3280;SDS011;1652;51.318;6.202;2022-10-18T01:54:20;8.37;;;5.60;;
3280;SDS011;1652;51.318;6.202;2022-10-18T01:56:57;12.30;;;5.80;;
3280;SDS011;1652;51.318;6.202;2022-10-18T01:59:39;5.97;;;5.43;;
