sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3280;SDS011;1652;51.318;6.202;2022-01-10T00:01:04;20.20;;;10.10;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:03:33;28.27;;;10.50;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:06:00;22.10;;;10.27;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:08:27;18.37;;;9.20;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:10:54;17.90;;;10.40;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:13:20;17.60;;;9.40;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:15:47;26.37;;;10.13;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:18:14;16.67;;;9.63;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:20:41;24.60;;;12.00;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:23:08;21.03;;;12.00;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:25:35;21.73;;;9.67;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:28:02;22.27;;;11.77;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:30:29;25.37;;;11.40;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:32:56;24.27;;;10.27;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:35:23;25.83;;;11.17;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:37:50;24.90;;;10.10;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:40:18;24.53;;;10.80;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:42:46;26.60;;;10.47;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:45:21;24.73;;;11.80;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:47:53;20.87;;;10.20;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:50:24;22.63;;;10.40;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:52:53;23.50;;;11.20;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:55:21;26.33;;;10.83;;
3280;SDS011;1652;51.318;6.202;2022-01-10T00:57:48;23.43;;;11.63;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:00:15;25.93;;;10.67;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:02:43;29.13;;;12.00;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:05:13;17.90;;;10.90;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:07:41;25.53;;;11.67;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:10:10;38.97;;;12.20;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:12:56;25.30;;;11.67;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:15:28;30.00;;;12.33;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:17:58;40.73;;;12.37;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:20:32;27.87;;;11.87;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:23:13;28.83;;;11.83;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:26:03;25.60;;;12.40;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:28:30;26.60;;;12.40;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:30:57;23.67;;;10.60;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:33:25;42.40;;;12.40;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:35:52;31.47;;;13.73;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:38:20;31.73;;;11.73;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:40:48;23.97;;;12.03;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:43:25;22.40;;;12.00;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:45:52;25.83;;;11.67;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:48:19;37.63;;;10.80;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:50:46;49.07;;;12.70;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:53:14;29.00;;;11.60;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:55:41;21.57;;;11.77;;
3280;SDS011;1652;51.318;6.202;2022-01-10T01:58:08;18.50;;;11.40;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:00:35;22.63;;;11.20;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:03:02;27.93;;;10.93;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:05:31;23.17;;;11.60;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:07:58;27.43;;;11.70;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:10:27;29.27;;;13.00;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:12:55;24.90;;;11.63;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:15:25;23.50;;;12.33;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:18:10;18.80;;;11.60;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:20:42;23.57;;;11.37;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:23:09;28.80;;;11.60;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:25:53;26.80;;;11.80;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:28:25;18.97;;;10.33;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:30:52;25.33;;;12.13;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:33:27;23.07;;;11.50;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:35:57;28.73;;;11.47;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:38:35;28.20;;;15.27;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:41:02;35.57;;;15.90;;
3280;SDS011;1652;51.318;6.202;2022-01-10T02:43:30;29.67;;;15.90;;
