sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3280;SDS011;1652;51.318;6.202;2022-02-17T00:02:04;6.90;;;1.30;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:04:31;4.00;;;0.70;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:06:58;2.70;;;1.00;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:09:25;2.50;;;1.20;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:11:52;9.73;;;1.70;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:14:19;3.07;;;0.83;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:16:46;3.37;;;1.20;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:19:14;1.40;;;0.90;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:21:41;1.93;;;0.90;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:24:08;4.07;;;1.40;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:26:35;2.83;;;1.10;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:29:02;1.00;;;0.93;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:31:29;2.00;;;0.73;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:33:56;2.40;;;0.83;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:36:22;3.47;;;1.07;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:38:49;1.93;;;1.00;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:41:16;5.17;;;1.20;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:43:46;1.83;;;1.00;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:46:13;6.57;;;1.20;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:48:40;5.07;;;1.23;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:51:07;5.37;;;1.00;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:53:34;1.43;;;1.03;;
3280;SDS011;1652;51.318;6.202;2022-02-17T00:56:04;2.17;;;0.73;;
