sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3280;SDS011;1652;51.318;6.202;2022-11-09T00:02:26;6.40;;;3.10;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:04:53;3.47;;;2.80;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:07:20;3.13;;;2.93;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:09:47;2.33;;;2.10;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:12:15;8.13;;;2.90;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:14:42;5.33;;;1.93;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:17:09;5.30;;;3.60;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:19:42;4.10;;;2.07;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:22:09;4.30;;;1.83;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:24:36;35.47;;;21.30;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:27:03;10.53;;;7.20;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:29:30;2.60;;;2.40;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:31:57;5.67;;;5.00;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:34:24;3.47;;;2.80;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:36:51;9.00;;;2.30;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:39:18;8.70;;;3.60;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:41:45;3.73;;;1.97;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:44:12;3.77;;;1.97;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:46:39;2.70;;;2.00;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:49:06;1.77;;;1.67;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:51:33;4.77;;;1.90;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:54:00;1.73;;;1.63;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:56:27;2.97;;;2.43;;
3280;SDS011;1652;51.318;6.202;2022-11-09T00:58:54;2.13;;;1.97;;
3280;SDS011;1652;51.318;6.202;2022-11-09T01:01:22;2.43;;;2.23;;
3280;SDS011;1652;51.318;6.202;2022-11-09T01:03:49;2.63;;;2.53;;
3280;SDS011;1652;51.318;6.202;2022-11-09T01:06:17;1.87;;;1.30;;
3280;SDS011;1652;51.318;6.202;2022-11-09T01:08:46;6.10;;;2.17;;
3280;SDS011;1652;51.318;6.202;2022-11-09T01:11:14;2.00;;;1.90;;
3280;SDS011;1652;51.318;6.202;2022-11-09T01:13:42;2.43;;;1.67;;
3280;SDS011;1652;51.318;6.202;2022-11-09T01:16:11;5.10;;;1.93;;
3280;SDS011;1652;51.318;6.202;2022-11-09T01:18:39;1.37;;;1.07;;
3280;SDS011;1652;51.318;6.202;2022-11-09T01:21:08;3.70;;;1.60;;
3280;SDS011;1652;51.318;6.202;2022-11-09T01:23:37;4.07;;;2.07;;
3280;SDS011;1652;51.318;6.202;2022-11-09T01:26:06;1.40;;;1.30;;
3280;SDS011;1652;51.318;6.202;2022-11-09T01:28:35;4.20;;;1.70;;
3280;SDS011;1652;51.318;6.202;2022-11-09T01:31:03;1.30;;;1.20;;
3280;SDS011;1652;51.318;6.202;2022-11-09T01:33:33;2.03;;;1.23;;
3280;SDS011;1652;51.318;6.202;2022-11-09T01:36:02;2.43;;;1.63;;
