sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3280;SDS011;1652;51.318;6.202;2022-05-27T00:01:31;3.53;;;1.63;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:04:00;2.20;;;2.00;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:06:28;2.00;;;1.83;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:08:56;9.90;;;2.43;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:11:23;6.67;;;1.70;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:13:51;3.00;;;1.63;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:16:18;1.83;;;1.73;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:18:45;1.90;;;1.80;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:21:12;1.87;;;1.77;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:23:39;1.80;;;1.60;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:26:06;2.97;;;1.77;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:28:33;4.40;;;1.70;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:31:00;1.73;;;1.63;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:33:27;3.33;;;1.90;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:35:54;5.37;;;1.97;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:38:20;2.00;;;1.90;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:40:49;2.43;;;2.23;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:43:19;2.43;;;1.83;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:45:49;2.50;;;1.80;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:48:27;2.70;;;2.00;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:50:54;6.10;;;1.97;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:53:37;3.43;;;1.80;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:56:08;2.33;;;1.90;;
3280;SDS011;1652;51.318;6.202;2022-05-27T00:58:45;2.23;;;1.80;;
3280;SDS011;1652;51.318;6.202;2022-05-27T01:01:13;2.03;;;1.60;;
3280;SDS011;1652;51.318;6.202;2022-05-27T01:03:40;1.87;;;1.77;;
3280;SDS011;1652;51.318;6.202;2022-05-27T01:06:09;3.47;;;1.80;;
3280;SDS011;1652;51.318;6.202;2022-05-27T01:08:36;3.43;;;1.83;;
3280;SDS011;1652;51.318;6.202;2022-05-27T01:11:10;2.73;;;1.83;;
3280;SDS011;1652;51.318;6.202;2022-05-27T01:14:03;2.47;;;2.23;;
3280;SDS011;1652;51.318;6.202;2022-05-27T01:16:55;8.70;;;1.70;;
3280;SDS011;1652;51.318;6.202;2022-05-27T01:19:39;5.37;;;3.43;;
3280;SDS011;1652;51.318;6.202;2022-05-27T01:22:42;5.27;;;2.20;;
3280;SDS011;1652;51.318;6.202;2022-05-27T01:25:24;6.27;;;2.17;;
3280;SDS011;1652;51.318;6.202;2022-05-27T01:33:44;3.50;;;2.37;;
